Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2019-03-22,102,100,105,99,2.26,-3.85
2019-03-21,105,104,105.3,102,0.86,-0.48
2019-03-20,102.7,104.5,104.8,102,1.61,3.47
2019-03-19,99,101,103.88,97.73,1.44,2.02
2019-03-18,99.1,99,100,97.3,1.02,0.36
2019-03-15,99.3,98.64,102.1,98.45,2.1,-0.36
2019-03-14,96.44,99,99,96.44,0.71,3.18
2019-03-13,96,95.95,96.45,95.3,0.46,0.68
2019-03-12,92.5,95.3,97.9,92.06,0.9,3.59
2019-03-11,91.2,92,92.9,90.12,0.21,0.88
2019-03-08,94,91.2,94.9,91.2,0.33,-3.9
2019-03-07,95.5,94.9,95.9,94.11,0.28,-0.63
2019-03-06,93.1,95.5,96.5,93.1,0.89,1.62
2019-03-05,93.4,93.98,93.99,92.35,0.37,0.62
2019-03-04,93.5,93.4,93.5,90.1,1.14,-0.11
2019-03-01,91.98,93.5,95,91.86,1.4,2.97
2019-02-28,87,90.8,90.9,87,1.3,2.55
2019-02-27,88.6,88.54,89.2,88,0.76,-0.46
2019-02-26,89,88.95,89.2,88,0.25,-0.06
2019-02-25,88.45,89,89.6,88,0.92,0.68
2019-02-22,87.77,88.4,88.4,87.3,0.49,0.72
2019-02-21,86.8,87.77,88,86,0.42,1.59
2019-02-20,84.9,86.4,86.5,84.2,0.33,1.75
2019-02-19,86.5,84.91,86.5,84.71,0.26,-1.27
2019-02-18,84.21,86,86.7,84.21,0.31,2.38
2019-02-15,83.5,84,84.5,83,0.19,-0.46
2019-02-14,85.2,84.39,85.2,83,0.24,-0.01
2019-02-13,83.7,84.4,85.83,83.7,0.18,0.23
2019-02-12,82.3,84.21,85.5,82.3,0.71,2.57
2019-02-11,80.12,82.1,83.3,80.01,1.23,-0.85
2019-02-08,83.5,82.8,84.1,82.62,0.93,-2.59
2019-02-07,88.26,85,88.5,84,1.63,-3.41
2019-02-06,90,88,90.9,87.1,0.96,-1.79
2019-02-05,91,89.6,91,89.16,0.45,-0.33
2019-02-04,87,89.9,91.2,87,1,3.81
2019-02-01,86.71,86.6,87.7,86,0.27,0
2019-01-31,88.5,86.6,88.5,86,0.36,-1.04
2019-01-30,88.5,87.51,89.04,87,0.4,-1.12
2019-01-29,87.66,88.5,90,87.66,0.17,0.18
2019-01-28,88.4,88.34,89.9,87.5,0.35,-0.07
2019-01-25,91.5,88.4,93.88,85.1,1.01,-3.39
2019-01-24,93,91.5,93,91.3,0.34,-1.94
2019-01-23,90,93.31,94.9,90,1.31,4.14
2019-01-22,91,89.6,91,88,0.38,-2.24
2019-01-21,92,91.65,92,91.05,0.19,-0.05
2019-01-18,93.3,91.7,93.75,91.5,0.58,-1.29
2019-01-17,94.5,92.9,94.69,92,0.88,-1.17
2019-01-16,91.5,94,94.4,91.5,1.65,3.18
2019-01-15,88.01,91.1,91.5,87.71,0.69,2.37
2019-01-14,89.8,88.99,90.59,86.6,0.56,-0.01
2019-01-11,88.99,89,91.48,88.1,0.97,0
2019-01-10,90.8,89,90.8,88.3,0.56,-2.2
2019-01-09,90.02,91,91,87.55,1.3,1.11
2019-01-08,88,90,91.93,87,3.77,7.91
2019-01-07,83.1,83.4,84.4,81.81,0.95,1.09
2019-01-04,77.02,82.5,82.76,77.02,0.89,6.99
2019-01-03,78.49,77.11,78.61,77.1,0.3,-1.91
2019-01-02,79,78.61,79.99,78.16,0.77,-1.74
2018-12-31,80,80,80,80,0,0
2018-12-28,77.5,80,80,75.5,0.75,3.63
2018-12-27,75.5,77.2,77.2,75,0.64,4.04
2018-12-24,74.2,74.2,74.2,74.2,0,0
2018-12-21,78.35,74.2,79.2,73.2,1.32,-5.02
2018-12-20,78.8,78.12,79.5,78,0.42,-2.41
2018-12-19,79,80.05,81.2,78.22,0.51,1.59
2018-12-18,80,78.8,80,78,0.26,-1.81
2018-12-17,81.39,80.25,82,79,0.58,-1.41
2018-12-14,83.1,81.4,84.2,80.35,0.39,-2.05
2018-12-13,79,83.1,85.5,78,2.37,6.54
2018-12-12,78,78,78.69,76.76,0.38,0
2018-12-11,78,78,78.5,76.25,0.43,1.3
2018-12-10,78,77,79,77,0.67,-3.74
2018-12-07,78.97,79.99,82.3,78.97,0.82,2.55
